type,text,has_phone_number,has_special_chars,has_all_caps_words,has_url,is_mixed_language,has_currency,has_id_code,has_emoji,date/time,has_repeated_words,has_consecutive_special_chars,has_subscriber_code,avg_word_length,has_landline_number,word_length
spam,GTV HD তে T20 WC এর ENG vs AUS জমজমাট লড়াই দেখতে আজই রিচার্জ করুন,0,0,1,0,1,0,0,0,0,0,0,0,3.4,0,51
spam,আকাশ সংযোগে রিচার্জ করে দেখুন আইসিসি টি২০ ওয়ার্ল্ড কাপ সুপার ১২-এর বাংলাদেশ বনাম শ্রীলঙ্কা ও ইন্ডিয়া বনাম পাকিস্তানের শ্বাসরুদ্ধকর ম্যাচগুলো গাজী টিভি ও টি-স্পোর্টস এইচডি-তে,0,1,0,0,0,0,0,0,0,1,0,0,5.84,0,149
spam,GTV HD তে T20 WC এর IND vs PAK জমজমাট লড়াই দেখতে আজই রিচার্জ করুন,0,0,1,0,1,0,0,0,0,0,0,0,3.4,0,51
spam,GTV HD তে T20 WC এর AUS vs NZ জমজমাট লড়াই দেখতে আজই রিচার্জ করুন,0,0,1,0,1,0,0,0,0,0,0,0,3.33,0,50
spam,পছন্দের সিরিয়ালগুলো নিশ্চিন্তে দেখতে আজই আপনার আকাশ সংযোগে রিচার্জ করুন আর উপভোগ করুন ক্লিনফিডে স্টার জালসা ও জি বাংলা,0,0,0,0,0,0,0,0,0,1,0,0,5.26,0,100
spam,আপনার আকাশ সংযোগে রিচার্জ করে উপভোগ করুন বাংলাদেশ সহ সেরা দলগুলোর আইসিসি টি২০ ওয়ার্ল্ড কাপ এর দারুনসব ম্যাচগুলো গাজী টিভি ও টি-স্পোর্টস এইচডি-তে,0,1,0,0,0,0,0,0,0,0,0,0,5.22,0,122
spam,IND vs PAK মাঠের লড়াই মিস করছেন নাতো? HD তে দেখতে এখনই রিচার্জ করুন!,0,1,1,0,1,0,0,0,0,0,0,0,3.79,0,56
spam,এখনই রিচার্জ করে Bangladesh vs Pakistan এর T20 লড়াই দেখুন GTV HD তে,0,0,1,0,1,0,0,0,0,0,0,0,4.23,0,55
spam,GTV HD তে IND vs ENG এর জমজমাট সেমি ফাইনাল দেখতে আজই রিচার্জ করুন,0,0,1,0,1,0,0,0,0,0,0,0,3.71,0,52
spam,আকাশ সংযোগে রিচার্জ করে দেখুন আইসিসি টি২০ ওয়ার্ল্ড কাপ সেমিফাইনালের দুর্দান্ত ম্যাচগুলো গাজী টিভি ও টি-স্পোর্টস এইচডি-তে,0,1,0,0,0,0,0,0,0,0,0,0,6.0,0,104
spam,"প্রিয় গ্রাহক, সরকারি নির্দেশনা অনুযায়ী এখন ডিশ দেখতে অবশ্যই ডিজিটাল সেট টপ বক্স ব্যবহার করতে হবে। তাই আজই আপনার আকাশ সংযোগ চালু করে নির্বিঘ্নে উপভোগ করুন ঝকঝকে সব চ্যানেল।",0,0,0,0,0,0,0,0,0,0,0,0,4.83,0,143
spam,GTV HD তে T20 WC এর PAK vs SA জমজমাট লড়াই দেখতে এখনই রিচার্জ করুন,0,0,1,0,1,0,0,0,0,0,0,0,3.4,0,51
spam,আকাশ রিচার্জ করে বিশ্বকাপ উদ্বোধনী দেখুন TsportsHD তে রবিবার রাত ৮টায়,0,0,0,0,1,1,0,0,1,0,0,0,5.36,0,59
spam,আকাশ সংযোগে রিচার্জ করে দেখুন আসন্ন বাংলাদেশ পাকিস্তান ক্রিকেট সিরিজের দুর্দান্ত ম্যাচগুলো গাজী টিভি ও টি-স্পোর্টস এইচডি-তে,0,1,0,0,0,0,0,0,0,0,0,0,6.18,0,107
spam,"সর্বোচ্চ ১০০০ টাকা পর্যন্ত ক্যাশব্যাক পেতে, প্রিয়জন ও নিজেকে আকাশ সংযোগ রেফার করুন ১৬৪৪২ নম্বরে কল করে",1,0,0,0,0,1,0,0,1,0,0,1,5.0,1,86
spam,আকাশ সংযোগে রিচার্জ করে দেখুন আইসিসি টি২০ ওয়ার্ল্ড কাপ ফাইনালের দুর্দান্ত ম্যাচ গাজী টিভি ও টি-স্পোর্টস এইচডি-তে,0,1,0,0,0,0,0,0,0,0,0,0,5.53,0,96
spam,GTV HD তে PAK vs ENG এর জমজমাট ফাইনাল ম্যাচটি দেখতে আজই রিচার্জ করুন,0,0,1,0,1,0,0,0,0,0,0,0,3.93,0,55
spam,GTV HD তে T20 WC এর BAN vs IND জমজমাট লড়াই দেখতে এখনই রিচার্জ করুন,0,0,1,0,1,0,0,0,0,0,0,0,3.47,0,52
spam,আপনার আকাশ সংযোগ রিচার্জ করে আইপিএল ২০২২-এর রোমাঞ্চকর ফাইনাল ম্যাচটি দেখুন গাজী টিভি ও টি-স্পোর্টস এইচডি-তে,0,1,0,0,0,0,0,0,0,0,0,1,5.56,0,92
spam,IPL দুর্দান্ত ফাইনালে CSK vs GT এর জমজমাট লড়াই দেখতে আজই রিচার্জ করুন!,0,1,1,0,1,0,0,0,0,0,0,0,4.38,0,58
spam,লিভারপুল ও রিয়াল মাদ্রিদ-এর মধ্যকার উয়েফা চ্যাম্পিয়নস লিগের এক্সাইটিং ম্যাচ সনি টেন ২ এইচডি চ্যানেলে উপভোগ করতে আজই রিচার্জ করুন আপনার আকাশ সংযোগটি।,0,1,0,0,0,0,0,0,0,0,0,0,5.39,0,126
spam,আপনার আকাশ সংযোগ রিচার্জ করে আইপিএল ২০২২-এর রোমাঞ্চকর ম্যাচগুলো দেখুন গাজী টিভি ও টি-স্পোর্টস এইচডি-তে,0,1,0,0,0,0,0,0,0,0,0,1,5.67,0,88
spam,বাংলাদেশ-শ্রীলঙ্কার টেস্ট সিরিজের ম্যাচগুলো আপনার আকাশ সংযোগ রিচার্জ করে দেখুন গাজী টিভি ও টি-স্পোর্টস এইচডি-তে,0,1,0,0,0,0,0,0,0,0,0,0,6.27,0,97
spam,৳৭৫ ইনস্ট্যান্ট ক্যাশব্যাক স্ট্যান্ডার্ড প্যাকে ৳৩২৫ রিচার্জে। *T&amp;C,0,1,0,0,1,0,0,0,0,0,0,0,7.5,0,64
spam,আকাশের ২য় বর্ষপূর্তিতে ২০০% ক্যাশব্যাক শুধুমাত্র আপনার জন্য। আপনার আকাশ সংযোগটি ৩১শে মে এর মধ্যে এক মাস রিচার্জ করলেই পেয়ে যাবেন এই অফারটি। বিস্তারিত জানুন ১৬৪৪২ নম্বরে,1,1,0,0,0,0,0,0,0,1,0,1,5.15,1,142
spam,লিভারপুল ও ইন্টার-এর মধ্যকার উয়েফা চ্যাম্পিয়নস লিগের এক্সাইটিং ম্যাচ সনি টেন ২ এইচডি চ্যানেলে উপভোগ করতে আজই রিচার্জ করুন আপনার আকাশ সংযোগটি ।,0,1,0,0,0,0,0,0,0,0,0,0,5.36,0,120
spam,"প্রিয় গ্রাহক, সরকারি নির্দেশনা অনুযায়ী এখন ডিশ দেখতে অবশ্যই ডিজিটাল সেট টপ বক্স ব্যবহার করতে হবে। তাই আজই আপনার বন্ধ আকাশ সংযোগ চালু করে নির্বিঘ্নে উপভোগ করুন ঝকঝকে সব চ্যানেল।",0,0,0,0,0,0,0,0,0,0,0,0,4.8,0,147
spam,আকাশ সংযোগ রিচার্জ করুন আর বাংলাদেশ-আফগানিস্তান সিরিজের টি২০ ম্যাচ গাজী টিভি ও টি-স্পোর্টস এইচডি-তে দেখুন,0,1,0,0,0,0,0,0,0,0,0,0,5.87,0,91
spam,আপনার আকাশ সংযোগ রিচার্জ করে বাংলাদেশ-সাউথ আফ্রিকা টেস্ট সিরিজের দারুন ম্যাচগুলো দেখুন গাজী টিভি ও টি-স্পোর্টস এইচডি-তে,0,1,0,0,0,0,0,0,0,0,0,0,5.88,0,103
spam,৳৫৫১ ক্যাশব্যাক ৳৫০১ রিচার্জে বা ৳৪০১ ক্যাশব্যাক ৳৪০১ রিচার্জে *T&amp;C,0,1,0,0,1,0,0,0,0,1,0,0,5.9,0,62
spam,"এই স্বাধীনতা দিবসে ২৬% ক্যাশব্যাক শুধুমাত্র আপনার (৪০২৮৮৫৮৩) জন্য। ২৭ মার্চ ২০২২ এর মধ্যে ১,০০০ টাকা রিচার্জ করে অফারটি উপভোগ করুন যত খুশি ততবার। বিস্তারিত ১৬৪৪২",1,1,0,0,0,1,0,0,1,0,0,1,5.0,1,136
spam,১৬৪৪২ তে কল করে প্রিয়জনকে আকাশ সংযোগ রেফার করলেই পেতে পারেন সর্বোচ্চ ১০০০ টাকা পর্যন্ত ক্যাশব্যাক।,1,0,0,0,0,1,0,0,1,0,0,1,5.12,1,83
spam,আপনার আকাশ সংযোগ রিচার্জ করে বাংলাদেশ-সাউথ আফ্রিকা সিরিজের দারুন ম্যাচগুলো দেখুন গাজী টিভি ও টি-স্পোর্টস এইচডি-তে,0,1,0,0,0,0,0,0,0,0,0,0,5.94,0,98
spam,৳৫০১ ক্যাশব্যাক ৳৫০১ রিচার্জে বা ৳৩৬১ ক্যাশব্যাক ৳৪০১ রিচার্জে *T&amp;C,0,1,0,0,1,0,0,0,0,1,0,0,5.9,0,62
spam,আকাশ সংযোগ রিচার্জ করুন আর বাংলাদেশ-আফগানিস্তান সিরিজের টি২০ ম্যাচগুলো গাজী টিভি ও টি-স্পোর্টস এইচডি-তে দেখুন,0,1,0,0,0,0,0,0,0,0,0,0,6.13,0,95
spam,"৳২,৯৯৯ রিচার্জে ১২ মাস / ৳১৮০০ রিচার্জে ৬ মাস স্ট্যান্ডার্ড প্যাক!*T&amp;C",0,1,0,0,1,0,0,0,0,1,0,1,5.8,0,64
spam,আপনার আকাশ সংযোগ রিচার্জ করে বাংলাদেশ-সাউথ আফ্রিকা ওয়ানডে সিরিজের দারুন ম্যাচগুলো দেখুন গাজী টিভি ও টি-স্পোর্টস এইচডি-তে,0,1,0,0,0,0,0,0,0,0,0,0,5.94,0,104
spam,১১০% ক্যাশব্যাক! ৳৫৫১ ক্যাশব্যাক পেতে আজই রিচার্জ করুন মাত্র ৳৫০১ *T&amp;C,0,1,0,0,1,0,0,0,0,1,0,0,5.36,0,64
spam,আজ ৳৫৫১ ক্যাশব্যাক ৳৫০১ রিচার্জে বা ৳৪০১ ক্যাশব্যাক ৳৪০১ রিচার্জে *T&amp;C,0,1,0,0,1,0,0,0,0,1,0,0,5.55,0,64
spam,আজই রিচার্জ করে BAN VS ENG জমজমাট T20 সিরিজ দেখুন T Sports HD তে,0,0,1,0,1,0,0,0,0,0,0,0,3.64,0,51
spam,মাত্র ৩০০ টাকায় স্ট্যান্ডার্ড প্যাক ৬ মাসের জন্য ৳১৮০০ রিচার্জে *T&amp;C,0,1,0,0,1,1,0,0,1,0,0,1,5.36,0,62
spam,আকাশ রিচার্জে জার্মানি বনাম ইংল্যান্ড ম্যাচটি দেখুন সনি টেন ২ এইচডিতে,0,0,0,0,0,0,0,0,0,0,0,0,5.36,0,59
spam,মাত্র ৳৯০০ রিচার্জে ৩ মাস স্টান্ডার্ড প্যাক অফারের আজই শেষ দিন! *T&amp;C,0,1,0,0,1,0,0,0,0,0,0,0,4.75,0,61
spam,আপনার আকাশ সংযোগ রিচার্জ করে বাংলাদেশ বনাম ওয়েস্ট ইন্ডিজের টি-২০ সিরিজটি দেখুন টি-স্পোর্টস এইচডিতে,0,1,0,0,0,0,0,0,0,0,0,0,5.93,0,85
spam,ঈদ মোবারক! ৩ মাস স্ট্যান্ডার্ড প্যাক দেখুন মাত্র ৳৯০০ রিচার্জে!*T&amp;C,0,1,0,0,1,0,0,0,0,0,0,0,5.7,0,62
