label,text
Spam,"২০,০০০ টাকা বিনিয়োগে ৬০,০০০ টাকা পান! কল করুন: +8801916566678"
Spam,বিশেষ অফার: সব বাচ্চাদের পোশাকে ২০% ডিসকাউন্ট।
Spam,"বাড়ির ডেকোর আইটেমে ২০% ছাড়। স্টক সীমিত, দেরি করবেন না।"
Spam,কোন ক্রেডিট চেক ছাড়াই ১০০% ক্রেডিট কার্ড অনুমোদন। আজই আবেদন করুন। যোগাযোগ: ০১৫৬৭৫৪৬৩৯০
Spam,আপনার ব্যাংক অ্যাকাউন্টের নোটিফিকেশন পাওয়া যাচ্ছে না। দয়া করে এখানে ক্লিক করুন: http://bit.ly/UpdateNotify
Ham,আজ তোমার স্কুলের কী কাজ হয়েছে?
Ham,"হ্যালো, কেমন আছো?"
Ham,তুমি কোথায় আছো?
Spam,শাকিবের সাথে ফ্রি ম্যাচ টিকিট জিততে ক্রিকেটে বাজি ধরুন! শুরু করুন: promusic.co/components/interbank.com/
Spam,"১০০৳ ক্যাশব্যাক! ৩১জিবি+৪৫০মি.@৩৯৯৳ ৩০দিন, নিয়ে নাও: cutt.ly/2wQlYv6U"
Ham,আমার কি করতে হবে বলো।
Ham,"আমি ঠিক আছি, ধন্যবাদ।"
Spam,সোনালী ব্যাংক থেকে আপনার জন্য জরুরি বার্তা। কল করুন: +8801716677889
Spam,২৬ জানুয়ারি ২০২৪ আন্তর্জাতিক কাস্টমস দিবস উদযাপিত হচ্ছে। এবারের প্রতিপাদ্য বিষয় ‘‘মিলে নবীন-পুরনো অংশীজন/কাস্টমস করবে লক্ষ্য অর্জন”। জাতীয় রাজস্ব বোর্ড
Ham,শুভ পয়লা বৈশাখের প্রীতি ও শুভেচ্ছা!
Spam,"১২৫৳ ক্যাশব্যাকে সেরা অফার ৬১জিবি+১০০০মি@৳৭৭৪, ৩০দিন: cutt.ly/8wBQC0MC"
Ham,সুপ্রভাত!
Spam,"লোটো লি কুপারে
নগদ পেমেন্টে BMW জেতার সুযোগ
বিকাশে ১০% ক্যাশব্যাক
শপ্র"
Spam,প্রিয়জনের মুখে হাসি ফুটাতে ডায়াল *213*6551# চার্জ ৮২.৬৭ প্রতিদিন
Spam,শুধু আজকে ৳১০০ ক্যাশব্যাক! ৫০জিবি @৳৩৯৮ ৩০দিন: cutt.ly/hwltB5hC
Spam,সব ডিভিডিতে ১০% ছাড়। অফারটি সীমিত সময়ের জন্য।
Ham,"হ্যালো, কেমন আছেন আপনি?"
Spam,"প্রিয় গ্রাহক, আপনার কার্ডের নতুন পিন কোড জেনারেট করতে নিচের লিঙ্কে যান এবং পূর্ববর্তী সকল ইনফরমেশন প্রদান করুন, অবশ্যই সঠিক পিন কোডটি শেয়ার করবেন। লিঙ্ক: www.pinupdate.com"
Ham,তোমার প্রতিভা অসাধারণ।
Spam,বিটকয়েন দিয়ে সহজে অর্থ উপার্জন করুন! আজই শুরু করুন: http://bit.ly/EasyCrypto
Spam,মেধাবী ছাত্রছাত্রীদের জন্য শিক্ষাবৃত্তির সুবিধা ও অভিজ্ঞ ডাক্তারের সাথে সরাসরি ফ্রি পরামর্শসহ বছরে ৳১৯০০০০ হেলথ কভারেজের সাথে হেলথ প্লাসের অন্যান্ন সুবিধা পেতে START RP লিখে পাঠিয়ে দিন 28477.
Spam,"এই লিঙ্কটি অনুসরণ করুন আপনার বিনামূল্যের পুরস্কার দাবি করতে, যোগাযোগ করুন: 01956789215"
Spam,ফ্ল্যাট ১৫% ডিসকাউন্ট সব শপিংয়ে। কোড: DISCOUNT15.
Spam,নতুন কাস্টমারদের জন্য বিশেষ ডিসকাউন্ট। আজই রেজিস্টার করুন।
Spam,আপনার অ্যাকাউন্ট সুরক্ষার জন্য এখানে লগইন করুন: [accountsecure.net/LoginBD]
Ham,তুমি কি সুইমিং করছো?
Ham,"হ্যালো, কি করছো?"
Spam,আমাদের প্রোডাক্টে ডিসকাউন্ট চলছে। বিস্তারিত জানাতে এই নাম্বারে যোগাযোগ করুন: ০১৭৮৯৬৫৪৩২১।
Spam,আপনার একাউন্টের তথ্য আপডেট করতে কল করুন +8801712233445
Spam,মাশরাফির সাথে ফ্রি ডিনার করার সুযোগ পেতে ক্যাসিনোতে বাজি ধরুন। শুরু করুন: promusic.co/components/interbank.com/
Spam,বিকাশ অ্যাপে skitto deals এ ৩০টাকা পর্যন্ত ক্যাশব্যাক cutt.ly/8HBaVWF
Ham,শুভ মহাষ্টমী!
Spam,"ডাটা মিক্সারে করো পকেট সেভিং, নাও ৬০জিবি@৳৫৬৯, ৩০দিন: cutt.ly/HwQzEu9E"
Spam,"১,০০,০০০ টাকা বিনিয়োগে ৩,০০,০০০ টাকা পান! কল করুন: +8801914344356"
Spam,"প্রাই মিনিটস লেপটপ স্কিমের আওতায় লেপটপের জন্য আবেদন করুন https://laptop.vkxd.top/?ok=8yYRANEs
"
Ham,"কখনো অন্যায়, অত্যাচারের জন্য নিজের আওয়াজকে রুখে দিও সত্য ও ন্যায়ের কথা বলতে।"
Spam,"১০০৳ ক্যাশব্যাকে ৩১জিবি+৪৫০মি.@৩৯৯৳,৩০দিন, নিয়ে নাও: cutt.ly/2wQlYv6U"
Spam,ফার্নিচারে মেগা সেল! সব পণ্যে ১৫-৩০% ছাড়। আজই ভিজিট করুন।
Ham,"তুমি অনেক শক্তিশালী, সাহস রেখো।"
Ham,আশা করি তোমার দিনটি ভালো কাটুক!
Ham,তোমার প্রতিভা সীমাহীন।
Ham,এই কষ্টটাও কেটে যাবে।
Spam,"৳৫০ ক্যাশব্যাকে প্রো-লেভেল ডাটা ডিল ৫০জিবি@৳৪৪৮,৩০দিন cutt.ly/nwMwL8Y1"
Ham,"০১৬৭২৫৯২৮৭১ এই নাম্বারে কল করুন, আমার টাকা দরকার।"
Ham,শুভ সকাল!
Ham,আমি কি করতে পারি?
Spam,নতুন সিজনে সব পোশাকে ২৫% ডিসকাউন্ট। আজই শপিং করুন।
Spam,"১৭ই মে, ২০২৪ বিশ্ব টেলিযোগাযোগ ও তথ্য সংঘ দিবস (WTISD) উপলক্ষ্যে অনলাইন রচনা প্রতিযোগিতা আয়োজন করা হয়েছে। অংশ গ্রহণ করতে ক্লিক করুনঃ https://bit.ly/wtisd24"
Spam,সোনালী ব্যাংক থেকে আপনার জন্য জরুরি বার্তা। বিস্তারিত জানতে এখানে ক্লিক করুন: https://wa.me/8801816677889
Spam,"কাওর কাছে যাওয়ার দরকার নেই, কাউকে কোনো অ্যাড ফি দিতে হবে না। নিজের কাজ নিজেই করে লাখ টাকা আয় করুন। যোগদান করতে নিচের লিঙ্কে ক্লিক করুন:
[https://t.me/hamster_Kombat_bot/start](https://t.me/hamster_Kombat_bot/start)"
Spam,"৳৮০ ক্যাশব্যাকে বেশি বেশি ডাটা ৩০জিবি@৳৩১৯, ৩০দিন cutt.ly/aw59tNYD"
Ham," তাওহীদ হলো সমস্ত দোয়া, সমস্ত কান্নাকাটি, সাহায্য চেয়ে সমস্ত আবেদন, সমস্ত আশা এবং সকল কল্যাণের আগমন ও সকল ক্ষতি নিবারণের জন্য প্রার্থনা অন্য কেউ নয় বরং কেবলই আল্লাহর উদ্দেশ্যে হতে হবে। - [ইমাম মুহাম্মাদ আলী আশ-শাওকানী (আল দূর আল-নাদিদ)]"
